0.000000000000000000e+00,0.000000000000000000e+00,1.044932079414838139e-03,0.000000000000000000e+00,1.044932079414838139e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.044932079414838139e-03,3.134796238244513984e-03,2.089864158829676279e-03,1.044932079414838139e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.089864158829676279e-03,7.314524555903866541e-03,4.179728317659352557e-03,1.295715778474399171e-01,8.359456635318705114e-03,1.044932079414838139e-03,0.000000000000000000e+00
0.000000000000000000e+00,8.359456635318705114e-03,1.253918495297805594e-02,1.504702194357366851e-01,1.044932079414838053e-02,6.269592476489027968e-03,0.000000000000000000e+00
1.044932079414838139e-03,1.253918495297805594e-02,1.880877742946708564e-02,1.786833855799372928e-01,1.671891327063741023e-02,5.224660397074190263e-03,3.134796238244513984e-03
1.358411703239289364e-02,3.970741901776384669e-02,6.687565308254964092e-02,2.089864158829675966e-01,5.224660397074189916e-02,2.821316614420062846e-02,4.179728317659352557e-03
